基金代码,基金周增长,基金月增长,基金3月增长,基金6月增长,基金年增长,最大回撤,收益波动率,基金6月增长排名,基金年增长排名,最大回撤排名,总平均排名
008955,0.0499930371814511,0.0499930371814511,0.0499930371814511,0.0499930371814511,0.0499930371814511,0.3511,0.014,380.0,380.0,957.0,572.3333333333334
009774,0.0728455631399317,0.0728455631399317,0.0728455631399317,0.0728455631399317,0.0728455631399317,0.4148,0.0126,66.0,66.0,1586.0,572.6666666666666
010936,0.0439252336448597,0.0439252336448597,0.0439252336448597,0.0439252336448597,0.0439252336448597,0.3238,0.0119,501.0,501.0,718.0,573.3333333333334
008244,0.0531078995369721,0.0531078995369721,0.0531078995369721,0.0531078995369721,0.0531078995369721,0.3649,0.0109,321.0,321.0,1081.5,574.5
850099,0.0326902974436947,0.0326902974436947,0.0326902974436947,0.0326902974436947,0.0326902974436947,0.2565,0.0123,700.0,700.0,324.0,574.6666666666666
011410,0.0462029737551142,0.0462029737551142,0.0462029737551142,0.0462029737551142,0.0462029737551142,0.335,0.0111,459.0,459.0,806.0,574.6666666666666
010937,0.0442385858776821,0.0442385858776821,0.0442385858776821,0.0442385858776821,0.0442385858776821,0.3253,0.0117,496.0,496.0,732.0,574.6666666666666
009550,0.0605470985464117,0.0605470985464117,0.0605470985464117,0.0605470985464117,0.0605470985464117,0.392,0.0109,190.0,190.0,1345.5,575.1666666666666
004951,0.0504051641258069,0.0504051641258069,0.0504051641258069,0.0504051641258069,0.0504051641258069,0.3533,0.0109,372.0,372.0,982.0,575.3333333333334
167702,0.040835205497555,0.040835205497555,0.040835205497555,0.040835205497555,0.040835205497555,0.3074,0.0169,558.0,558.0,610.5,575.5
011726,0.0268118407621639,0.0268118407621639,0.0268118407621639,0.0268118407621639,0.0268118407621639,0.1788,0.0125,809.0,809.0,113.0,577.0
011411,0.0463529647837864,0.0463529647837864,0.0463529647837864,0.0463529647837864,0.0463529647837864,0.3366,0.0111,455.0,455.0,823.0,577.6666666666666
167703,0.0407929337199109,0.0407929337199109,0.0407929337199109,0.0407929337199109,0.0407929337199109,0.3077,0.017,560.0,560.0,613.5,577.8333333333334
009328,0.0309909909909909,0.0309909909909909,0.0309909909909909,0.0309909909909909,0.0309909909909909,0.2416,0.009,737.0,737.0,263.0,579.0
009327,0.0307185468791736,0.0307185468791736,0.0307185468791736,0.0307185468791736,0.0307185468791736,0.2401,0.0092,743.0,743.0,259.0,581.6666666666666
009565,0.0697095435684646,0.0697095435684646,0.0697095435684646,0.0697095435684646,0.0697095435684646,0.4149,0.0128,83.0,83.0,1590.0,585.3333333333334
010685,0.0567454798331014,0.0567454798331014,0.0567454798331014,0.0567454798331014,0.0567454798331014,0.3823,0.0168,252.0,252.0,1255.5,586.5
009602,0.0582030280466617,0.0582030280466617,0.0582030280466617,0.0582030280466617,0.0582030280466617,0.3866,0.0141,231.0,231.0,1300.5,587.5
009551,0.0608210257006628,0.0608210257006628,0.0608210257006628,0.0608210257006628,0.0608210257006628,0.398,0.0111,184.0,184.0,1395.5,587.8333333333334
007675,0.040356394129979,0.040356394129979,0.040356394129979,0.040356394129979,0.040356394129979,0.3115,0.0127,567.0,567.0,632.0,588.6666666666666
161609,0.026751143963393,0.026751143963393,0.026751143963393,0.026751143963393,0.026751143963393,0.1959,0.0083,811.0,811.0,147.0,589.6666666666666
009074,0.0247782491322792,0.0247782491322792,0.0247782491322792,0.0247782491322792,0.0247782491322792,0.1094,0.0042,858.0,858.0,54.0,590.0
009073,0.024761537720397,0.024761537720397,0.024761537720397,0.024761537720397,0.024761537720397,0.1093,0.0042,859.0,859.0,53.0,590.3333333333334
009341,0.0414685022945349,0.0414685022945349,0.0414685022945349,0.0414685022945349,0.0414685022945349,0.3193,0.0113,546.0,546.0,683.0,591.6666666666666
005848,0.0673785159918927,0.0673785159918927,0.0673785159918927,0.0673785159918927,0.0673785159918927,0.4123,0.0124,111.0,111.0,1553.5,591.8333333333334
000688,0.0511540860885839,0.0511540860885839,0.0511540860885839,0.0511540860885839,0.0511540860885839,0.3646,0.0121,351.0,351.0,1079.0,593.6666666666666
008129,0.0472592298004905,0.0472592298004905,0.0472592298004905,0.0472592298004905,0.0472592298004905,0.3461,0.0135,433.0,433.0,915.0,593.6666666666666
001291,0.0536912751677852,0.0536912751677852,0.0536912751677852,0.0536912751677852,0.0536912751677852,0.3752,0.012,309.0,309.0,1169.0,595.6666666666666
007354,0.06392569321131,0.06392569321131,0.06392569321131,0.06392569321131,0.06392569321131,0.4086,0.017,142.0,142.0,1505.5,596.5
010756,0.0495265841223597,0.0495265841223597,0.0495265841223597,0.0495265841223597,0.0495265841223597,0.3582,0.0114,388.0,388.0,1016.0,597.3333333333334
010757,0.0496179210719144,0.0496179210719144,0.0496179210719144,0.0496179210719144,0.0496179210719144,0.3588,0.0114,386.0,386.0,1021.5,597.8333333333334
008318,0.0468011700292507,0.0468011700292507,0.0468011700292507,0.0468011700292507,0.0468011700292507,0.3441,0.0116,447.0,447.0,900.0,598.0
004686,0.0482121075945303,0.0482121075945303,0.0482121075945303,0.0482121075945303,0.0482121075945303,0.3523,0.0116,414.0,414.0,966.5,598.1666666666666
008134,0.0332405151409676,0.0332405151409676,0.0332405151409676,0.0332405151409676,0.0332405151409676,0.2783,0.0087,686.0,686.0,423.0,598.3333333333334
011335,0.0235910878112712,0.0235910878112712,0.0235910878112712,0.0235910878112712,0.0235910878112712,0.0686,0.0175,892.0,892.0,17.0,600.3333333333334
320001,0.0240852246410374,0.0240852246410374,0.0240852246410374,0.0240852246410374,0.0240852246410374,0.0931,0.0034,879.0,879.0,44.0,600.6666666666666
008528,0.0565287915652878,0.0565287915652878,0.0565287915652878,0.0565287915652878,0.0565287915652878,0.3865,0.0136,257.0,257.0,1298.0,604.0
001614,0.0506742950551695,0.0506742950551695,0.0506742950551695,0.0506742950551695,0.0506742950551695,0.3661,0.008,360.0,360.0,1096.5,605.5
400011,0.0414222312911289,0.0414222312911289,0.0414222312911289,0.0414222312911289,0.0414222312911289,0.3241,0.0099,548.0,548.0,721.5,605.8333333333334
005961,0.063071702567129,0.063071702567129,0.063071702567129,0.063071702567129,0.063071702567129,0.4072,0.0079,161.0,161.0,1497.0,606.3333333333334
012150,0.0393115172120696,0.0393115172120696,0.0393115172120696,0.0393115172120696,0.0393115172120696,0.3147,0.0165,586.0,586.0,652.5,608.1666666666666
240020,0.0452642595499738,0.0452642595499738,0.0452642595499738,0.0452642595499738,0.0452642595499738,0.3397,0.0161,484.0,484.0,858.0,608.6666666666666
009076,0.0527271457504016,0.0527271457504016,0.0527271457504016,0.0527271457504016,0.0527271457504016,0.3755,0.0149,326.0,326.0,1176.5,609.5
008128,0.0473202614379085,0.0473202614379085,0.0473202614379085,0.0473202614379085,0.0473202614379085,0.3526,0.0138,430.0,430.0,972.0,610.6666666666666
011932,0.0243108313436075,0.0243108313436075,0.0243108313436075,0.0243108313436075,0.0243108313436075,0.1745,0.0123,871.0,871.0,105.0,615.6666666666666
002553,0.0372188139059305,0.0372188139059305,0.0372188139059305,0.0372188139059305,0.0372188139059305,0.3103,0.0117,610.0,610.0,628.0,616.0
011933,0.0243795780037171,0.0243795780037171,0.0243795780037171,0.0243795780037171,0.0243795780037171,0.1774,0.0125,869.0,869.0,110.0,616.0
506006,0.0233621127475876,0.0233621127475876,0.0233621127475876,0.0233621127475876,0.0233621127475876,0.1001,0.0145,902.0,902.0,46.0,616.6666666666666
007357,0.0642886768975528,0.0642886768975528,0.0642886768975528,0.0642886768975528,0.0642886768975528,0.4135,0.0174,140.0,140.0,1571.0,617.0
011203,0.0260170293282876,0.0260170293282876,0.0260170293282876,0.0260170293282876,0.0260170293282876,0.2161,0.0145,832.0,832.0,194.0,619.3333333333334
008885,0.0454114138538701,0.0454114138538701,0.0454114138538701,0.0454114138538701,0.0454114138538701,0.346,0.0142,473.0,473.0,913.0,619.6666666666666
007674,0.0403462441314553,0.0403462441314553,0.0403462441314553,0.0403462441314553,0.0403462441314553,0.3242,0.013,568.0,568.0,723.5,619.8333333333334
011204,0.0260373320651528,0.0260373320651528,0.0260373320651528,0.0260373320651528,0.0260373320651528,0.2176,0.0147,831.0,831.0,197.5,619.8333333333334
010137,0.0399017802332718,0.0399017802332718,0.0399017802332718,0.0399017802332718,0.0399017802332718,0.3239,0.0108,574.0,574.0,719.5,622.5
008884,0.0451795078660749,0.0451795078660749,0.0451795078660749,0.0451795078660749,0.0451795078660749,0.344,0.0141,486.0,486.0,899.0,623.6666666666666
009869,0.0476238119059528,0.0476238119059528,0.0476238119059528,0.0476238119059528,0.0476238119059528,0.3599,0.011,426.0,426.0,1034.0,628.6666666666666
010201,0.0234337637494021,0.0234337637494021,0.0234337637494021,0.0234337637494021,0.0234337637494021,0.1578,0.0266,901.0,901.0,86.0,629.3333333333334
009988,0.0626183961271311,0.0626183961271311,0.0626183961271311,0.0626183961271311,0.0626183961271311,0.4124,0.0131,167.0,167.0,1556.0,630.0
010347,0.0324317855433221,0.0324317855433221,0.0324317855433221,0.0324317855433221,0.0324317855433221,0.2886,0.0126,706.0,706.0,494.0,635.3333333333334
005188,0.0283605077274416,0.0283605077274416,0.0283605077274416,0.0283605077274416,0.0283605077274416,0.2618,0.0126,776.0,776.0,354.0,635.3333333333334
000849,0.0254801293021486,0.0254801293021486,0.0254801293021486,0.0254801293021486,0.0254801293021486,0.2289,0.0098,838.0,838.0,230.5,635.5
009837,0.025490524903572,0.025490524903572,0.025490524903572,0.025490524903572,0.025490524903572,0.2295,0.0241,836.0,836.0,234.5,635.5
009870,0.0478804513571209,0.0478804513571209,0.0478804513571209,0.0478804513571209,0.0478804513571209,0.3639,0.011,420.0,420.0,1071.0,637.0
008092,0.0532254630615286,0.0532254630615286,0.0532254630615286,0.0532254630615286,0.0532254630615286,0.3845,0.0119,317.0,317.0,1278.5,637.5
009838,0.0254809314883564,0.0254809314883564,0.0254809314883564,0.0254809314883564,0.0254809314883564,0.2308,0.0237,837.0,837.0,239.0,637.6666666666666
000850,0.0253530630934592,0.0253530630934592,0.0253530630934592,0.0253530630934592,0.0253530630934592,0.2288,0.0099,843.0,843.0,229.0,638.3333333333334
005189,0.0282004895179312,0.0282004895179312,0.0282004895179312,0.0282004895179312,0.0282004895179312,0.2629,0.0127,779.0,779.0,359.0,639.0
012244,0.0294261893084845,0.0294261893084845,0.0294261893084845,0.0294261893084845,0.0294261893084845,0.272,0.0204,762.0,762.0,394.0,639.3333333333334
008531,0.035186129525752,0.035186129525752,0.035186129525752,0.035186129525752,0.035186129525752,0.31,0.0082,649.0,649.0,624.5,640.8333333333334
012245,0.0294262496921939,0.0294262496921939,0.0294262496921939,0.0294262496921939,0.0294262496921939,0.2734,0.0206,761.0,761.0,401.5,641.1666666666666
006992,0.0466096442295773,0.0466096442295773,0.0466096442295773,0.0466096442295773,0.0466096442295773,0.3602,0.0122,449.0,449.0,1038.0,645.3333333333334
008532,0.0353989886003256,0.0353989886003256,0.0353989886003256,0.0353989886003256,0.0353989886003256,0.3132,0.008,646.0,646.0,644.0,645.3333333333334
005005,0.0228817991631798,0.0228817991631798,0.0228817991631798,0.0228817991631798,0.0228817991631798,0.1838,0.0088,909.0,909.0,122.0,646.6666666666666
005006,0.0230466928661826,0.0230466928661826,0.0230466928661826,0.0230466928661826,0.0230466928661826,0.1876,0.0087,906.0,906.0,130.0,647.3333333333334
008415,0.0385000835142809,0.0385000835142809,0.0385000835142809,0.0385000835142809,0.0385000835142809,0.3281,0.0126,594.0,594.0,756.5,648.1666666666666
001878,0.0638961038961039,0.0638961038961039,0.0638961038961039,0.0638961038961039,0.0638961038961039,0.4201,0.0077,144.0,144.0,1658.5,648.8333333333334
004189,0.0847128550991212,0.0847128550991212,0.0847128550991212,0.0847128550991212,0.0847128550991212,0.4459,0.0079,23.0,23.0,1909.0,651.6666666666666
010388,0.0208300206710128,0.0208300206710128,0.0208300206710128,0.0208300206710128,0.0208300206710128,0.0812,0.0241,961.0,961.0,33.0,651.6666666666666
000172,0.0265977096416697,0.0265977096416697,0.0265977096416697,0.0265977096416697,0.0265977096416697,0.2576,0.0042,817.0,817.0,330.5,654.8333333333334
161914,0.0742762221167536,0.0742762221167536,0.0742762221167536,0.0742762221167536,0.0742762221167536,0.4394,0.0167,55.0,55.0,1858.0,656.0
006106,0.0346452981381098,0.0346452981381098,0.0346452981381098,0.0346452981381098,0.0346452981381098,0.3147,0.0112,658.0,658.0,652.5,656.1666666666666
008091,0.0531085353003162,0.0531085353003162,0.0531085353003162,0.0531085353003162,0.0531085353003162,0.3901,0.0121,320.0,320.0,1331.0,657.0
003634,0.0273526986163292,0.0273526986163292,0.0273526986163292,0.0273526986163292,0.0273526986163292,0.2691,0.0138,795.0,795.0,385.0,658.3333333333334
008308,0.046489971346705,0.046489971346705,0.046489971346705,0.046489971346705,0.046489971346705,0.364,0.0158,452.0,452.0,1073.0,659.0
010204,0.0551264576707557,0.0551264576707557,0.0551264576707557,0.0551264576707557,0.0551264576707557,0.3985,0.0224,290.0,290.0,1399.0,659.6666666666666
161915,0.0743890752275994,0.0743890752275994,0.0743890752275994,0.0743890752275994,0.0743890752275994,0.4414,0.0171,53.0,53.0,1874.5,660.1666666666666
008477,0.0870969785266358,0.0870969785266358,0.0870969785266358,0.0870969785266358,0.0870969785266358,0.4493,0.0158,19.0,19.0,1944.5,660.8333333333334
007388,0.0401623404075419,0.0401623404075419,0.0401623404075419,0.0401623404075419,0.0401623404075419,0.3388,0.0114,570.0,570.0,850.0,663.3333333333334
005328,0.0688652675570092,0.0688652675570092,0.0688652675570092,0.0688652675570092,0.0688652675570092,0.4346,0.0122,91.0,91.0,1811.5,664.5
006195,0.0326206616837592,0.0326206616837592,0.0326206616837592,0.0326206616837592,0.0326206616837592,0.3055,0.0124,702.0,702.0,591.0,665.0
009750,0.0521771082123828,0.0521771082123828,0.0521771082123828,0.0521771082123828,0.0521771082123828,0.39,0.0165,334.0,334.0,1329.5,665.8333333333334
860016,0.0358400156463916,0.0358400156463916,0.0358400156463916,0.0358400156463916,0.0358400156463916,0.3245,0.0092,636.0,636.0,726.0,666.0
008671,0.0567221618003847,0.0567221618003847,0.0567221618003847,0.0567221618003847,0.0567221618003847,0.4072,0.013,253.0,253.0,1497.0,667.6666666666666
009751,0.052402151734372,0.052402151734372,0.052402151734372,0.052402151734372,0.052402151734372,0.3921,0.0166,328.0,328.0,1347.0,667.6666666666666
011826,0.0328801770471071,0.0328801770471071,0.0328801770471071,0.0328801770471071,0.0328801770471071,0.3077,0.0154,695.0,695.0,613.5,667.8333333333334
011827,0.0329449152542373,0.0329449152542373,0.0329449152542373,0.0329449152542373,0.0329449152542373,0.31,0.0155,691.0,691.0,624.5,668.8333333333334
011473,0.021456953642384,0.021456953642384,0.021456953642384,0.021456953642384,0.021456953642384,0.177,0.0112,949.0,949.0,109.0,669.0
010608,0.0575762265903111,0.0575762265903111,0.0575762265903111,0.0575762265903111,0.0575762265903111,0.4104,0.0258,241.0,241.0,1526.5,669.5
007389,0.0404127257093722,0.0404127257093722,0.0404127257093722,0.0404127257093722,0.0404127257093722,0.342,0.0112,566.0,566.0,883.5,671.8333333333334
005433,0.0882233913395386,0.0882233913395386,0.0882233913395386,0.0882233913395386,0.0882233913395386,0.4557,0.0183,13.0,13.0,1994.0,673.3333333333334
160529,0.036779766675572,0.036779766675572,0.036779766675572,0.036779766675572,0.036779766675572,0.3329,0.0144,618.0,618.0,786.5,674.1666666666666
860027,0.0687191249117855,0.0687191249117855,0.0687191249117855,0.0687191249117855,0.0687191249117855,0.4374,0.0109,93.0,93.0,1837.5,674.5
005960,0.062745377971304,0.062745377971304,0.062745377971304,0.062745377971304,0.062745377971304,0.4238,0.0083,165.0,165.0,1697.5,675.8333333333334
004769,0.05643310382071,0.05643310382071,0.05643310382071,0.05643310382071,0.05643310382071,0.4091,0.0102,258.0,258.0,1514.0,676.6666666666666
012079,0.0817682926829269,0.0817682926829269,0.0817682926829269,0.0817682926829269,0.0817682926829269,0.4533,0.04,28.0,28.0,1977.0,677.6666666666666
006201,0.0518601365669883,0.0518601365669883,0.0518601365669883,0.0518601365669883,0.0518601365669883,0.3933,0.0112,338.0,338.0,1357.5,677.8333333333334
006007,0.0654243196138892,0.0654243196138892,0.0654243196138892,0.0654243196138892,0.0654243196138892,0.4315,0.0107,131.0,131.0,1774.5,678.8333333333334
009658,0.0332608019894311,0.0332608019894311,0.0332608019894311,0.0332608019894311,0.0332608019894311,0.3172,0.0071,685.0,685.0,668.0,679.3333333333334
009775,0.0335683468378406,0.0335683468378406,0.0335683468378406,0.0335683468378406,0.0335683468378406,0.3206,0.0072,675.0,675.0,696.0,682.0
007109,0.0752459452273331,0.0752459452273331,0.0752459452273331,0.0752459452273331,0.0752459452273331,0.4495,0.0179,50.0,50.0,1947.0,682.3333333333334
006943,0.0469693884477023,0.0469693884477023,0.0469693884477023,0.0469693884477023,0.0469693884477023,0.3746,0.0103,442.0,442.0,1163.5,682.5
004221,0.051358024691358,0.051358024691358,0.051358024691358,0.051358024691358,0.051358024691358,0.3924,0.0072,350.0,350.0,1349.0,683.0
506001,0.0252629835169386,0.0252629835169386,0.0252629835169386,0.0252629835169386,0.0252629835169386,0.2632,0.0173,845.0,845.0,362.0,684.0
009782,0.0354317910932928,0.0354317910932928,0.0354317910932928,0.0354317910932928,0.0354317910932928,0.33,0.01,644.0,644.0,766.5,684.8333333333334
011220,0.0478561549100969,0.0478561549100969,0.0478561549100969,0.0478561549100969,0.0478561549100969,0.3788,0.0207,421.0,421.0,1215.5,685.8333333333334
009783,0.0355502078319842,0.0355502078319842,0.0355502078319842,0.0355502078319842,0.0355502078319842,0.3321,0.0101,641.0,641.0,778.0,686.6666666666666
008378,0.0701812849906691,0.0701812849906691,0.0701812849906691,0.0701812849906691,0.0701812849906691,0.4464,0.0154,74.0,74.0,1921.0,689.6666666666666
008424,0.0409247417609444,0.0409247417609444,0.0409247417609444,0.0409247417609444,0.0409247417609444,0.3516,0.0111,555.0,555.0,960.0,690.0
005053,0.0237639788110653,0.0237639788110653,0.0237639788110653,0.0237639788110653,0.0237639788110653,0.2503,0.013,887.0,887.0,296.0,690.0
011124,0.0262135182504,0.0262135182504,0.0262135182504,0.0262135182504,0.0262135182504,0.2774,0.0135,826.0,826.0,418.0,690.0
009618,0.0395946706699193,0.0395946706699193,0.0395946706699193,0.0395946706699193,0.0395946706699193,0.3469,0.0099,577.0,577.0,920.0,691.3333333333334
008290,0.0537436069422317,0.0537436069422317,0.0537436069422317,0.0537436069422317,0.0537436069422317,0.4042,0.0113,308.0,308.0,1459.5,691.8333333333334
001849,0.0372272143774069,0.0372272143774069,0.0372272143774069,0.0372272143774069,0.0372272143774069,0.3398,0.0115,608.0,608.0,860.0,692.0
000591,0.0371017023134002,0.0371017023134002,0.0371017023134002,0.0371017023134002,0.0371017023134002,0.3388,0.0143,613.0,613.0,850.0,692.0
010729,0.0215019255455713,0.0215019255455713,0.0215019255455713,0.0215019255455713,0.0215019255455713,0.213,0.0122,947.0,947.0,188.0,694.0
010609,0.0577916992952232,0.0577916992952232,0.0577916992952232,0.0577916992952232,0.0577916992952232,0.4162,0.0263,238.0,238.0,1607.0,694.3333333333334
006240,0.0598751590812678,0.0598751590812678,0.0598751590812678,0.0598751590812678,0.0598751590812678,0.4217,0.016,202.0,202.0,1680.0,694.6666666666666
006241,0.0599790627501694,0.0599790627501694,0.0599790627501694,0.0599790627501694,0.0599790627501694,0.4221,0.0161,201.0,201.0,1686.0,696.0
006008,0.0656620755488886,0.0656620755488886,0.0656620755488886,0.0656620755488886,0.0656620755488886,0.437,0.0104,128.0,128.0,1834.0,696.6666666666666
